region,number,location,address,village_neighborhood,google_maps_url
光復鄉,0084,自強國中教室C,花蓮縣花蓮市國裕里27鄰裕祥路89號,國裕里7-18鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%A3%95%E9%87%8C%E8%A3%95%E7%A5%A5%E8%B7%AF%EF%BC%98%EF%BC%99%E8%99%9F
光復鄉,0085,自強國中教室D,花蓮縣花蓮市國裕里27鄰裕祥路89號,國裕里19-26鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%A3%95%E9%87%8C%E8%A3%95%E7%A5%A5%E8%B7%AF%EF%BC%98%EF%BC%99%E8%99%9F
光復鄉,0086,自強國中教室E,花蓮縣花蓮市國裕里27鄰裕祥路89號,國裕里27-35鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%A3%95%E9%87%8C%E8%A3%95%E7%A5%A5%E8%B7%AF%EF%BC%98%EF%BC%99%E8%99%9F
光復鄉,0087,保民宮,花蓮縣花蓮市國慶里10鄰中山路一段25號,國慶里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E6%85%B6%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B5%EF%BC%92%EF%BC%95%E8%99%9F
光復鄉,0088,慈濟大學介仁校區立心樓2C107教室,花蓮縣花蓮市國興里17鄰介仁街67號,國興里20-25鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%88%88%E9%87%8C%E4%BB%8B%E4%BB%81%E8%A1%97%EF%BC%96%EF%BC%97%E8%99%9F
光復鄉,0089,國興里活動中心,花蓮縣花蓮市國興里17鄰介禮街46號,國興里1-6鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%88%88%E9%87%8C%E4%BB%8B%E7%A6%AE%E8%A1%97%EF%BC%94%EF%BC%96%E8%99%9F
光復鄉,0090,慈濟大學介仁校區立心樓2C108教室,花蓮縣花蓮市國興里17鄰介仁街67號,國興里7-11鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%88%88%E9%87%8C%E4%BB%8B%E4%BB%81%E8%A1%97%EF%BC%96%EF%BC%97%E8%99%9F
光復鄉,0091,慈濟大學介仁校區立心樓2C112教室,花蓮縣花蓮市國興里17鄰介仁街67號,"國興里12-19,26鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%88%88%E9%87%8C%E4%BB%8B%E4%BB%81%E8%A1%97%EF%BC%96%EF%BC%97%E8%99%9F
光復鄉,0092,花蓮市農會供銷部農業體驗館,花蓮縣花蓮市國福里6鄰中山路二段1號,"國福里1,9-13鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E7%A6%8F%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5%EF%BC%91%E8%99%9F
光復鄉,0093,國福里社區活動中心,花蓮縣花蓮市國福里6鄰沙基拉雅街111號,國福里2-8鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E7%A6%8F%E9%87%8C%E6%B2%99%E5%9F%BA%E6%8B%89%E9%9B%85%E8%A1%97%EF%BC%91%EF%BC%91%EF%BC%91%E8%99%9F
豐濱鄉,0001,民勤民德里聯合活動中心2樓,花蓮縣花蓮市民勤里4鄰府前路32號,民德里1-5鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%8B%A4%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%93%EF%BC%92%E8%99%9F
豐濱鄉,0002,民勤民德里聯合活動中心,花蓮縣花蓮市民勤里4鄰府前路32號,民德里6-17鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%8B%A4%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%93%EF%BC%92%E8%99%9F
豐濱鄉,0003,東華大學附設小學A104教室(永安街入口),花蓮縣花蓮市民勤里15鄰永安街100號,"民勤里1-8,14,18-19,22-23,37-38,42鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%8B%A4%E9%87%8C%E6%B0%B8%E5%AE%89%E8%A1%97%EF%BC%91%EF%BC%90%EF%BC%90%E8%99%9F
豐濱鄉,0004,花蓮市衛生所,花蓮縣花蓮市民勤里28鄰新興路200號,"民勤里9,11,20-21,27-29,32-36,39-41,43-46鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%8B%A4%E9%87%8C%E6%96%B0%E8%88%88%E8%B7%AF%EF%BC%92%EF%BC%90%EF%BC%90%E8%99%9F
豐濱鄉,0005,東華大學附設小學A101教室(永安街入口),花蓮縣花蓮市民勤里15鄰永安街100號,"民勤里10,12-13,15-17,24-26,30-31鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%8B%A4%E9%87%8C%E6%B0%B8%E5%AE%89%E8%A1%97%EF%BC%91%EF%BC%90%EF%BC%90%E8%99%9F
豐濱鄉,0006,大陳二村活動中心,花蓮縣花蓮市民意里41鄰民光483之1號,"民意里36-43,45-47鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%84%8F%E9%87%8C%E6%B0%91%E5%85%89%EF%BC%94%EF%BC%98%EF%BC%93%E4%B9%8B%EF%BC%91%E8%99%9F
豐濱鄉,0007,花蓮高工資訊科資二甲教室,花蓮縣花蓮市民意里42鄰府前路27號,"民意里1,32,44,48-49鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%84%8F%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%92%EF%BC%97%E8%99%9F
豐濱鄉,0008,民意里辦公處(原托兒所),花蓮縣花蓮市民意里7鄰民光71之1號,"民意里2-31,33-35鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%84%8F%E9%87%8C%E6%B0%91%E5%85%89%EF%BC%97%EF%BC%91%E4%B9%8B%EF%BC%91%E8%99%9F
豐濱鄉,0009,復興國小A1教室,花蓮縣花蓮市民心里1鄰府前路682號,民心里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%BF%83%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%96%EF%BC%98%EF%BC%92%E8%99%9F
豐濱鄉,0010,復興國小A2教室,花蓮縣花蓮市民心里1鄰府前路682號,"民享里14-18,20鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%BF%83%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%96%EF%BC%98%EF%BC%92%E8%99%9F
豐濱鄉,0011,復興國小風雨教室(大禮堂東側),花蓮縣花蓮市民心里1鄰府前路682號,"民享里1-7,21-22鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%BF%83%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%96%EF%BC%98%EF%BC%92%E8%99%9F
豐濱鄉,0012,復興國小風雨教室(大禮堂西側),花蓮縣花蓮市民心里1鄰府前路682號,"民享里8-13,19鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%BF%83%E9%87%8C%E5%BA%9C%E5%89%8D%E8%B7%AF%EF%BC%96%EF%BC%98%EF%BC%92%E8%99%9F
豐濱鄉,0013,美崙國中教室,花蓮縣花蓮市民孝里1鄰化道路40巷1號,民孝里1-9鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%AD%9D%E9%87%8C%E5%8C%96%E9%81%93%E8%B7%AF%EF%BC%94%EF%BC%90%E5%B7%B7%EF%BC%91%E8%99%9F
豐濱鄉,0014,民孝里活動中心,花蓮縣花蓮市民孝里17鄰林園一街16號,民孝里10-18鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%AD%9D%E9%87%8C%E6%9E%97%E5%9C%92%E4%B8%80%E8%A1%97%EF%BC%91%EF%BC%96%E8%99%9F
豐濱鄉,0015,民意甲社區活動中心,花蓮縣花蓮市民孝里21鄰東興二街147號,民孝里19-32鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E5%AD%9D%E9%87%8C%E6%9D%B1%E8%88%88%E4%BA%8C%E8%A1%97%EF%BC%91%EF%BC%94%EF%BC%97%E8%99%9F
豐濱鄉,0016,花蓮市老人會館桌球室,花蓮縣花蓮市民樂里16鄰中興路31號,"民運里1-4,31-43,46-49鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%A8%82%E9%87%8C%E4%B8%AD%E8%88%88%E8%B7%AF%EF%BC%93%EF%BC%91%E8%99%9F
豐濱鄉,0017,家扶中心體育室,花蓮縣花蓮市民立里8鄰中興路75號,"民運里5-30,44-45鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E7%AB%8B%E9%87%8C%E4%B8%AD%E8%88%88%E8%B7%AF%EF%BC%97%EF%BC%95%E8%99%9F
豐濱鄉,0018,鑄強國小教室東大樓教室A,花蓮縣花蓮市民政里1鄰永興路20號,"民政里1,32-36鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%94%BF%E9%87%8C%E6%B0%B8%E8%88%88%E8%B7%AF%EF%BC%92%EF%BC%90%E8%99%9F
豐濱鄉,0019,鑄強國小教室東大樓教室B,花蓮縣花蓮市民政里1鄰永興路20號,"民政里2-11,17-19,28-30,鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%94%BF%E9%87%8C%E6%B0%B8%E8%88%88%E8%B7%AF%EF%BC%92%EF%BC%90%E8%99%9F
豐濱鄉,0020,鑄強國小教室東大樓教室C,花蓮縣花蓮市民政里1鄰永興路20號,"民政里12-16,21-24鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%94%BF%E9%87%8C%E6%B0%B8%E8%88%88%E8%B7%AF%EF%BC%92%EF%BC%90%E8%99%9F
豐濱鄉,0021,鑄強國小教室東大樓教室D,花蓮縣花蓮市民政里1鄰永興路20號,"民政里20,25-27,31鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%94%BF%E9%87%8C%E6%B0%B8%E8%88%88%E8%B7%AF%EF%BC%92%EF%BC%90%E8%99%9F
豐濱鄉,0022,花蓮高中信義樓1年2班教室,花蓮縣花蓮市民立里6鄰民權路42號,民立里7-14鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E7%AB%8B%E9%87%8C%E6%B0%91%E6%AC%8A%E8%B7%AF%EF%BC%94%EF%BC%92%E8%99%9F
豐濱鄉,0023,花蓮高中信義樓1年1班教室,花蓮縣花蓮市民立里6鄰民權路42號,民立里1-6鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E7%AB%8B%E9%87%8C%E6%B0%91%E6%AC%8A%E8%B7%AF%EF%BC%94%EF%BC%92%E8%99%9F
豐濱鄉,0024,明恥國小學生活動中心,花蓮縣花蓮市民立里9鄰中興路41號,民樂里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E7%AB%8B%E9%87%8C%E4%B8%AD%E8%88%88%E8%B7%AF%EF%BC%94%EF%BC%91%E8%99%9F
豐濱鄉,0025,北濱社區活動中心,花蓮縣花蓮市民有里1鄰海濱街57號,民有里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%9C%89%E9%87%8C%E6%B5%B7%E6%BF%B1%E8%A1%97%EF%BC%95%EF%BC%97%E8%99%9F
豐濱鄉,0026,北濱天主堂(原德蕾幼兒園),花蓮縣花蓮市民主里9鄰北濱街4號,民主里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E4%B8%BB%E9%87%8C%E5%8C%97%E6%BF%B1%E8%A1%97%EF%BC%94%E8%99%9F
豐濱鄉,0027,花蓮女中2年9班教室,花蓮縣花蓮市民權里1鄰菁華街2號,民族里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%AC%8A%E9%87%8C%E8%8F%81%E8%8F%AF%E8%A1%97%EF%BC%92%E8%99%9F
豐濱鄉,0028,花蓮女中1年9班教室,花蓮縣花蓮市民權里1鄰菁華街2號,民生里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%AC%8A%E9%87%8C%E8%8F%81%E8%8F%AF%E8%A1%97%EF%BC%92%E8%99%9F
豐濱鄉,0029,花蓮女中2年10班教室,花蓮縣花蓮市民權里1鄰菁華街2號,民權里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E6%AC%8A%E9%87%8C%E8%8F%81%E8%8F%AF%E8%A1%97%EF%BC%92%E8%99%9F
豐濱鄉,0030,明義國小林森樓教室A,花蓮縣花蓮市國風里2鄰明義街107號,主商里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E9%A2%A8%E9%87%8C%E6%98%8E%E7%BE%A9%E8%A1%97%EF%BC%91%EF%BC%90%EF%BC%97%E8%99%9F
豐濱鄉,0031,明義國小林森樓教室B,花蓮縣花蓮市國風里2鄰明義街107號,主勤里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E9%A2%A8%E9%87%8C%E6%98%8E%E7%BE%A9%E8%A1%97%EF%BC%91%EF%BC%90%EF%BC%97%E8%99%9F
豐濱鄉,0032,明義國小藝才樓教室,花蓮縣花蓮市國風里2鄰明義街107號,主工里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E9%A2%A8%E9%87%8C%E6%98%8E%E7%BE%A9%E8%A1%97%EF%BC%91%EF%BC%90%EF%BC%97%E8%99%9F
豐濱鄉,0033,慈天宮(媽祖廟),花蓮縣花蓮市主信里11鄰忠孝街81號,主信里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E4%BF%A1%E9%87%8C%E5%BF%A0%E5%AD%9D%E8%A1%97%EF%BC%98%EF%BC%91%E8%99%9F
豐濱鄉,0034,第三聯合里辦公處,花蓮縣花蓮市主計里12鄰成功街212號,主義里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%A8%88%E9%87%8C%E6%88%90%E5%8A%9F%E8%A1%97%EF%BC%92%EF%BC%91%EF%BC%92%E8%99%9F
豐濱鄉,0035,信義國小1年信班教室,花蓮縣花蓮市主計里14鄰信義街1號,主睦里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%A8%88%E9%87%8C%E4%BF%A1%E7%BE%A9%E8%A1%97%EF%BC%91%E8%99%9F
豐濱鄉,0036,信義國小2年信班教室,花蓮縣花蓮市主計里14鄰信義街1號,主計里,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%A8%88%E9%87%8C%E4%BF%A1%E7%BE%A9%E8%A1%97%EF%BC%91%E8%99%9F
豐濱鄉,0037,主和社區活動中心,花蓮縣花蓮市主和里1鄰廣東街146號,"主和里1-4,11-22鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%92%8C%E9%87%8C%E5%BB%A3%E6%9D%B1%E8%A1%97%EF%BC%91%EF%BC%94%EF%BC%96%E8%99%9F
豐濱鄉,0038,中正國小中和樓N105教室,花蓮縣花蓮市主學里17鄰中正路210號,"主和里23-24,29-32,37-46鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%AD%B8%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF%EF%BC%92%EF%BC%91%EF%BC%90%E8%99%9F
豐濱鄉,0039,中正國小中和樓N106教室,花蓮縣花蓮市主學里17鄰中正路210號,"主和里5-10,25-28,33-36鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%AD%B8%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF%EF%BC%92%EF%BC%91%EF%BC%90%E8%99%9F
豐濱鄉,0040,中正國小中和樓N108教室,花蓮縣花蓮市主學里17鄰中正路210號,主學里1-13鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%AD%B8%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF%EF%BC%92%EF%BC%91%EF%BC%90%E8%99%9F
豐濱鄉,0041,中正國小中和樓N109教室,花蓮縣花蓮市主學里17鄰中正路210號,主學里14-20鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%AD%B8%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF%EF%BC%92%EF%BC%91%EF%BC%90%E8%99%9F
豐濱鄉,0042,福建街福德宮,花蓮縣花蓮市主農里5鄰福建街84號,主農里1-6鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%BE%B2%E9%87%8C%E7%A6%8F%E5%BB%BA%E8%A1%97%EF%BC%98%EF%BC%94%E8%99%9F
豐濱鄉,0043,主農里新社區活動中心(右)(長春街入口),花蓮縣花蓮市主農里11鄰中順街77號,主農里7-12鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%BE%B2%E9%87%8C%E4%B8%AD%E9%A0%86%E8%A1%97%EF%BC%97%EF%BC%97%E8%99%9F
豐濱鄉,0044,主農里新社區活動中心(左)(中順街公園入口),花蓮縣花蓮市主農里11鄰中順街77號,"主農里13-14,16-18鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%BE%B2%E9%87%8C%E4%B8%AD%E9%A0%86%E8%A1%97%EF%BC%97%EF%BC%97%E8%99%9F
豐濱鄉,0045,中原國小2年2班教室,花蓮縣花蓮市主權里11鄰中原路531號,"主農里15,19-24鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E6%AC%8A%E9%87%8C%E4%B8%AD%E5%8E%9F%E8%B7%AF%EF%BC%95%EF%BC%93%EF%BC%91%E8%99%9F
豐濱鄉,0046,中正國小中強樓S103教室,花蓮縣花蓮市主學里17鄰中正路210號,主安里1-9鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%AD%B8%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF%EF%BC%92%EF%BC%91%EF%BC%90%E8%99%9F
豐濱鄉,0047,中正國小中強樓S104教室,花蓮縣花蓮市主學里17鄰中正路210號,主安里10-19鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%AD%B8%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF%EF%BC%92%EF%BC%91%EF%BC%90%E8%99%9F
豐濱鄉,0048,中原國小1年2班教室,花蓮縣花蓮市主權里11鄰中原路531號,"主權里9,11,17,19,27-28鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E6%AC%8A%E9%87%8C%E4%B8%AD%E5%8E%9F%E8%B7%AF%EF%BC%95%EF%BC%93%EF%BC%91%E8%99%9F
豐濱鄉,0049,中原國小1年1班教室,花蓮縣花蓮市主權里11鄰中原路531號,"主權里12-14,18,21,25鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E6%AC%8A%E9%87%8C%E4%B8%AD%E5%8E%9F%E8%B7%AF%EF%BC%95%EF%BC%93%EF%BC%91%E8%99%9F
豐濱鄉,0050,中原國小英語教室,花蓮縣花蓮市主權里11鄰中原路531號,"主權里15-16,20鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E6%AC%8A%E9%87%8C%E4%B8%AD%E5%8E%9F%E8%B7%AF%EF%BC%95%EF%BC%93%EF%BC%91%E8%99%9F
豐濱鄉,0051,農業部農糧署東區分署會議室,花蓮縣花蓮市主權里3鄰中華路512號,"主權里1-3,5,26鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E6%AC%8A%E9%87%8C%E4%B8%AD%E8%8F%AF%E8%B7%AF%EF%BC%95%EF%BC%91%EF%BC%92%E8%99%9F
豐濱鄉,0052,主權公園管理室,花蓮縣花蓮市主權里6鄰中原路666號,"主權里4,6-8,10,22-24鄰",http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E6%AC%8A%E9%87%8C%E4%B8%AD%E5%8E%9F%E8%B7%AF%EF%BC%96%EF%BC%96%EF%BC%96%E8%99%9F
豐濱鄉,0053,忠孝國小思源樓1年孝班教室,花蓮縣花蓮市主力里6鄰中華路298號,主力里22-32鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%8A%9B%E9%87%8C%E4%B8%AD%E8%8F%AF%E8%B7%AF%EF%BC%92%EF%BC%99%EF%BC%98%E8%99%9F
豐濱鄉,0054,忠孝國小思源樓1年忠班教室,花蓮縣花蓮市主力里6鄰中華路298號,主力里1-15鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%8A%9B%E9%87%8C%E4%B8%AD%E8%8F%AF%E8%B7%AF%EF%BC%92%EF%BC%99%EF%BC%98%E8%99%9F
豐濱鄉,0055,忠孝國小思源樓潛能開發教室,花蓮縣花蓮市主力里6鄰中華路298號,主力里16-21鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%8A%9B%E9%87%8C%E4%B8%AD%E8%8F%AF%E8%B7%AF%EF%BC%92%EF%BC%99%EF%BC%98%E8%99%9F
豐濱鄉,0056,國風里活動中心,花蓮縣花蓮市國風里9鄰林榮街45號,國風里8-13鄰,http://maps.google.com.tw/maps?q=%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E9%A2%A8%E9%87%8C%E6%9E%97%E6%A6%AE%E8%A1%97%EF%BC%94%EF%BC%95%E8%99%9F
